"subject_id" "activity_nm" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.." "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.std.." "tGravityAccMag.std.." "tBodyAccJerkMag.std.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.std.." "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.std.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.std.."
23 "LAYING" 19.730736575 -1.559187618 -7.506487893 -28.19267732 31.56725285 66.15236342 5.98887078 1.10530368369 -0.4523292434 -0.81647801758 -7.563810024 7.997658819 -7.345794443 -2.6816382041 -4.478339708 -69.33306217 -69.33306217 -71.06473421 -68.35809607 -70.88813846 -69.84268116 -70.7092053 -70.3810954 -71.00673546 -71.15257902 -70.73391685 -70.53667762 -69.72977781 -70.86519416 -69.67778783 -70.98521068 -69.56923305 -70.69297351 -68.88645815 -70.29430757 -70.07209167 -68.25231059 -70.76120853 -70.32819327 -71.01795217 -71.1800364 -70.89577032 -70.69315687 -69.06205702 -70.84224955 -70.92200523 -70.51879897 -71.63344691 -68.96678332 -68.96678332 -71.04136691 -68.92038619 -70.65466788 -68.57358895 -70.14989874 -70.00281238 -71.12454139 -71.27968442 -70.95614486 -70.75189531 -68.75980629 -70.94288457 -69.00953007 -71.03089445 -69.04983875 -70.67413017
23 "SITTING" 18.58788511 -0.9108261066 -7.058990192 63.68262852 8.27907225 4.2847585827 5.236151995 0.689189480635 -0.10119987893 -3.2135675577 -4.653413747 4.390577822 -6.57847091 -2.9552973719 -3.3018153907 -64.19749256 -64.19749256 -66.80153423 -63.68835303 -67.08295649 -67.07014562 -64.83530764 -64.05811934 -66.94945872 -66.51326284 -66.14062337 -66.44619909 -65.13857964 -65.64916068 -64.31697245 -66.24025974 -64.75594285 -66.68809038 -67.15731929 -63.57548203 -61.579738542 -66.94849711 -65.34238499 -62.82884482 -66.95020266 -66.50711697 -66.36657166 -66.66473393 -64.47144777 -65.26086701 -67.12175511 -66.68946628 -67.19284966 -62.8975019 -62.8975019 -66.20947679 -63.71641462 -66.58743586 -67.20747756 -63.29314113 -60.936517946 -67.04933487 -66.61039939 -66.49967841 -66.7435804 -64.17387263 -65.41015569 -63.04212805 -66.10395713 -63.83029281 -66.53793459
23 "STANDING" 18.89715398 -1.2068337255 -7.52059720751 62.55028456 -7.9832924594 -15.20692030166 5.101404055 0.71985832197 -0.359897419732 -2.22630466691 -4.43540059385 5.554845194 -6.674071143 -2.834064327 -3.7279386895 -65.09043416 -65.09043416 -66.54966101 -63.81325995 -66.39514917 -66.8866494 -65.47256412 -64.27159868 -66.86326114 -66.31200619 -65.93349562 -64.43070967 -64.78911919 -65.81989042 -65.14306004 -66.21827459 -64.23170042 -66.13671914 -67.00866333 -65.17422549 -63.19986267 -66.95350618 -66.96766812 -64.40958194 -66.85365321 -66.31495889 -66.20447465 -64.05676434 -64.46908374 -65.44249888 -66.14840774 -66.13064758 -66.95650712 -64.71355031 -64.71355031 -66.28718392 -62.81816646 -66.12234084 -67.07067022 -65.14688396 -62.97548674 -66.94815167 -66.44674385 -66.38440948 -64.03549906 -64.31924065 -65.56899473 -64.95981224 -66.30365075 -62.88676866 -66.22177902
23 "WALKING" 16.11950117 -1.0833504004 -6.689596651 55.44877163 -9.54392083 -9.48503826 5.82518260719 0.8788399685 -0.1125782785 -3.7238255351 -3.7771677337 6.35432658855 -3.4109566105 -3.0485580584 -5.32771489378 -5.8337441695 -5.8337441695 -3.9578359697 -0.71371273119 0.680301922 -16.2488470873 -4.273767176 4.8030783634 -17.134216838 -9.1738345241 -3.374925816 -19.91953298 11.5385982533 -11.5032517884 -5.5613772389 -1.0661636392 10.9196142356 8.6504955748 -18.49778463 -7.02221460413 9.6890204376 -57.65662333 -57.02649171 -55.04589917 -13.530359216 -4.7496022925 -1.7293788306 -29.16503627 15.307976523 -12.3684583904 -21.47419664 17.460809645 -22.09294932 -12.38937191968 -12.38937191968 -1.582346742 9.6374406458 14.76021904296 -19.45862951 -11.948919656 6.8524630013 -13.875206428 -3.5975432626 -0.3679520421 -32.15804981 16.9083095885 -16.981431221 -24.04707343 -2.6984967713 -3.6271185008 16.9822423498
23 "WALKING_DOWNSTAIRS" 15.654460202 -0.87540186909 -5.3358680479 49.88041567 -5.941557449 -8.298262742 3.1212572705 2.025027814 -0.0530667234999999 -3.1224430271 -4.6066183071 5.149453485 -6.3571945183 -1.9056147196 -1.5835770872 6.8694014355 6.8694014355 6.1010536839 2.1109436004 -2.5008359375 11.0931236831 5.1809376275 15.148019389 10.8833171127 -3.912324639 8.5198873884 -11.595458514 17.7561185448 -7.6284119778 19.700819641 18.090525114 8.1445896815 4.0324750758 2.3835213545 5.84598784516 12.414532119 -51.34270522 -50.70667768 -48.91796591 10.7431413359 -4.7698266193 1.67484821999 -22.47118377 11.546579823 -11.269934365 -17.44284778 7.9191065865 -19.86496054 12.439654075 12.439654075 15.7727088047 2.9158536774 3.212505813 -1.5279973814 2.33433190967 5.1188812586 4.4257708291 -9.59568343 -5.3200564047 -26.060309552 6.8068251736 -16.518421758 -2.4512238854 12.121947189 -11.822243001 -2.152298413
23 "WALKING_UPSTAIRS" 12.7497537226 -1.65160454911 -6.4714214559 43.01537932 -10.93857222 -18.15265695 3.6906149217 2.0393006282 0.812094256 4.8854952543 -5.689783846 -1.6603433639 -5.6055678 -2.6721133139 -4.71749251 -0.5994380563 -0.5994380563 -15.86833814 -7.98288458843 -25.72272468 -13.902890168 -3.9258471185 -3.5994519529 -18.647768172 -16.638050669 -17.67686714 -21.942200691 -14.812817854 -8.3130659998 -11.800515774 -15.451371303 -19.3998029034 -26.45449815 -12.4382787442 2.28702250793 5.1408606569 -47.60056856 -46.43420241 -46.00536143 -18.635329761 -16.739476581 -20.81279504 -28.08389341 -14.97777492 -1.6182358823 -27.96426296 -25.16922024 -27.73203672 -13.86657942 -13.86657942 -18.49815132 -18.703382455 -28.11503462 -11.949786949 1.94104676804 5.32994654373 -21.66875522 -19.42561659 -23.91677557 -30.11196998 -15.38261883 -4.1948577233 -20.91242981 -23.17056709 -23.995070398 -32.26563254
24 "LAYING" 19.645235635 -1.2495975128 -7.721009081 -25.86906245 53.16701035 49.2364735 5.811928758 0.86270057409 -0.42424261193 -1.034495492 -6.879873986 8.044613736 -7.402594295 -2.752730715 -4.493642161 -69.97349106 -69.97349106 -70.95810748 -68.67298891 -70.76022292 -70.26434547 -70.61978607 -70.31770673 -70.99189537 -70.7141242 -70.67157765 -70.31308061 -69.56006258 -70.6386986 -70.0683169 -70.78378207 -69.40809961 -70.45896533 -69.69484952 -70.78510526 -70.09682104 -69.14967583 -71.52871378 -70.50525611 -71.01831123 -70.73499564 -70.78229041 -70.75092385 -69.14156767 -70.68249801 -70.55033188 -70.42257452 -71.45147491 -69.79354806 -69.79354806 -70.81962677 -68.9637553 -70.46345536 -69.49202989 -70.88917021 -70.06016029 -71.14611728 -70.85696633 -70.78936593 -70.89935646 -68.96109231 -70.81939769 -69.91653773 -70.79652837 -69.21857409 -70.56698264
24 "SITTING" 18.59634693 -0.89253466598 -7.006792177 62.5353571 12.393316333 7.4500542294 5.190565994 0.324157751507 -0.07704411657 -2.4223614157 -5.1009023399 5.44299357 -6.472122077 -2.761951648 -3.5085725485 -65.89058264 -65.89058264 -67.01779592 -65.59506116 -67.40883688 -67.28800646 -65.46857761 -65.75544112 -67.24230342 -66.58752021 -66.77404841 -67.02600362 -66.72161232 -66.27870859 -65.88554214 -66.94395748 -66.50221301 -67.37812308 -67.36037613 -65.02540542 -65.07981558 -67.29689019 -66.07509304 -65.51166211 -67.22237799 -66.61101011 -66.95708038 -67.19159211 -66.50087235 -66.04688048 -67.41805653 -67.30509512 -67.3098109 -65.53701846 -65.53701846 -67.00845502 -65.90948706 -67.36926809 -67.39480037 -64.93986435 -64.89938345 -67.27163891 -66.74540903 -67.04857455 -67.24462552 -66.38516509 -66.15392156 -65.67795382 -67.02173296 -65.89920114 -67.38344796
24 "STANDING" 19.34407299 -0.999018848408 -7.467356216 66.68451732 -10.018889765 -3.6610392844 5.148624174 0.7578938548 -0.24755468439 -1.9224194289 -4.778572054 5.321598431 -6.844439267 -2.9789963952 -3.568544619 -65.55421022 -65.55421022 -67.45584582 -65.86178299 -67.78472156 -67.90867072 -65.47894093 -65.81341435 -67.7001532 -66.77272088 -67.21776232 -66.13927292 -66.95942807 -66.9392038 -66.24456008 -67.08534351 -66.51063968 -67.69722741 -68.12065511 -64.64416623 -64.18956358 -68.46163384 -66.80272182 -65.28676151 -67.65959474 -66.77444907 -67.46242849 -66.29096756 -66.74359779 -66.92714879 -67.33411983 -67.75686647 -67.84610496 -65.40516981 -65.40516981 -67.14447567 -65.76422974 -67.61970459 -68.23077789 -64.4773806 -63.74237027 -67.73879668 -66.94574471 -67.61563512 -66.37011297 -66.64006583 -67.115517 -65.51705639 -67.15049016 -65.85409521 -67.6031019
24 "WALKING" 16.06488733 -1.3075891231 -6.414565269 55.66266272 -6.676742025 -8.17278173 4.2452460571 0.703276628 -0.675128049 -3.1617358502 -3.8189281035 5.637636658 -3.6268077439 -2.9167910496 -4.2910459949 -17.39904961 -17.39904961 -23.18388766 -23.3777211 -29.45383526 -28.56034855 -11.785237001 -19.98059478 -29.55843379 -20.46409981 -27.25537301 -27.16111471 -27.83080311 -22.70397944 -25.2078969 -24.28118072 -31.0015315 -33.15247474 -27.30421725 -8.9393948935 -16.75272094 -57.02167922 -55.82957297 -55.84373206 -28.18006881 -17.52876935 -28.48898903 -33.67464765 -28.25564425 -22.97693219 -28.46486042 -29.82630104 -32.36215577 -27.90171308 -27.90171308 -23.76982463 -32.70406633 -32.24932042 -26.83855107 -10.600455658 -18.24952127 -29.4431626 -17.072505649 -29.64470593 -35.78111868 -28.76198377 -26.29359579 -34.23541904 -23.37283905 -38.74590251 -32.91196845
24 "WALKING_DOWNSTAIRS" 15.87471649 -0.80151691571 -5.765035115 52.29858792 -7.057969101 -7.706773526 4.414409057 -0.24602395053 -0.46580372155 -4.7688795588 -2.9826513482 6.1585507832 -5.0277975806 -1.6047147128 -2.2663047632 -4.0573453969 -4.0573453969 -14.470881966 -16.77311935 -27.34337311 -12.22783614 -4.7400636386 -9.5603795973 -20.68966872 -12.420339657 -13.750010086 -14.985806652 -23.84114875 -21.79576555 -1.27435894632 -11.045657541 -20.58642777 -26.09474592 -4.5502864297 -5.6434029731 -11.306150941 -52.90149301 -51.78134387 -51.82142453 -18.54703917 -9.3110538258 -15.963165711 -23.755548737 -26.65704382 -27.00924847 -19.7144502624 -28.56297043 -26.32800177 -1.2366151757 -1.2366151757 -7.892608351 -20.003218257 -25.25379188 -1.91997270732 -9.3055131141 -16.035460231 -19.57618289 -8.99947442 -18.07134827 -26.66920761 -28.78769859 -31.5305048 -9.6410439773 -4.55155201345 -25.85809986 -26.29167674
24 "WALKING_UPSTAIRS" 15.9229853 -1.48667866396 -6.740668047 53.47580053 -14.01240614 -13.40095728 5.087629592 -0.8898146822 -0.78088654561 5.2106662557 -6.2500438904 1.4649151467 -8.66124989072 -1.8723684341 -2.940720651 -13.3577665 -13.3577665 -28.82076961 -19.731714548 -38.86634612 -23.35164268 -14.892339976 -18.45474045 -30.42303242 -31.12865037 -28.52006828 -29.68813241 -32.25063789 -21.95879181 -19.01575837 -25.35824595 -33.31523469 -38.12076553 -20.31956173 -6.891464849 -15.08045976 -56.76924348 -54.08475601 -55.1622234 -29.42711566 -30.39802438 -30.90462859 -34.06815812 -33.54351335 -16.201180744 -37.78888274 -38.15201805 -38.28954452 -18.10441373 -18.10441373 -26.0230527 -29.73181455 -37.65264082 -19.24376763 -6.3594730804 -16.70546316 -31.09917843 -31.61475583 -33.20090026 -35.57378336 -34.58449163 -18.40778813 -23.97071928 -27.11922007 -32.39518841 -38.57874009
25 "LAYING" 18.3078034888 -1.3792887448 -7.331304609 -33.66048479 45.308101154 38.423828737 6.41722332 2.07772097413 -2.2424098778 0.2720881255 -5.2297326009 10.199463017 -7.420230952 -3.11504775305 -4.3575316746 -40.914877655 -40.914877655 -70.23777898 -59.10726381 -70.79417816 -67.8277581 -57.301044794 -59.58245061 -71.01871326 -69.11654626 -70.27218524 -65.00778037 -69.07695367 -67.49119082 -56.537181884 -70.08606976 -66.43927053 -70.68236745 -66.36550261 -50.499259681 -52.360126293 -60.55751119 -46.981220384 -44.541765139 -71.0526091 -69.03516339 -70.65199342 -64.9531837 -68.37404864 -66.49774327 -69.88882359 -70.92419558 -71.11968458 -47.39559806 -47.39559806 -70.22100719 -62.48926799 -70.68659515 -65.88598301 -49.084050666 -50.6693268649 -71.27895088 -69.23424343 -70.94763202 -65.06548904 -68.05741344 -66.82912781 -47.54878664 -70.34288854 -62.09827787 -70.84343017
25 "SITTING" 18.10519636 -0.9600292522 -7.095428631 56.26959508 13.538664247 10.86416216503 4.88856556443 0.3155203306 0.13699454331 -2.288338593 -4.862017645 5.543095303 -6.206208968 -2.5457342554 -3.221371681 -63.07660691 -63.07660691 -64.32043426 -62.82696671 -64.53620225 -64.44135738 -62.34262186 -63.36044853 -64.511125 -63.89220519 -64.11121577 -64.22016591 -63.94880707 -63.42738286 -62.85616952 -64.21621866 -63.65780939 -64.46581061 -64.47303386 -61.584745109 -62.73407089 -64.27719874 -62.6219761 -63.01489886 -64.49811041 -63.88661446 -64.24815497 -64.34399297 -63.77757762 -63.22144131 -64.4998025 -64.4355249 -64.44694021 -62.40022194 -62.40022194 -64.24026732 -63.09154317 -64.4648162 -64.48807816 -61.41479456 -62.53588995 -64.52875714 -63.96442165 -64.29514686 -64.3857502 -63.68887741 -63.32123659 -62.52982244 -64.19522207 -63.07092332 -64.48127137
25 "STANDING" 20.57301392 -1.21041600403 -7.944118862 68.80481025 -11.7894422 14.88747588 5.567295988 0.49077834278 -0.460878505661 -1.8348059571 -5.171688715 6.309872243 -7.435053634 -3.0953802779 -4.121645011 -71.97710582 -71.97710582 -72.86388327 -71.56373077 -72.89680735 -73.26689701 -71.02861799 -72.07979111 -73.14194446 -71.96902952 -72.87758659 -71.63781087 -72.40159151 -71.81380783 -71.9542991 -72.68976864 -71.70396497 -72.81731944 -73.40578938 -70.63812272 -71.38355892 -73.49297181 -72.56757983 -71.61665082 -73.13513672 -71.94815838 -73.0426387 -71.88044917 -72.28006396 -71.9142463 -72.36531735 -73.05591836 -72.57344979 -71.63759657 -71.63759657 -72.71514399 -71.0314363 -72.75907991 -73.471029 -70.60927042 -71.19715674 -73.21115192 -72.07818326 -73.10445558 -71.97714858 -72.22108929 -72.14867452 -71.79507087 -72.67416531 -71.12068937 -72.74932126
25 "WALKING" 20.64546417 -1.3799344229 -8.046585086 69.37375047 -9.421374435 13.942804238 5.34073327088 0.25982524905 -0.2479730237 -1.1566597977 -6.07368368357 6.422228653 -7.5759179298 -2.95250023368 -3.79395205927 -29.99141782 -29.99141782 -39.83356542 -29.1828177 -50.20648911 -45.06887926 -18.639140061 -39.48367832 -46.29405789 -32.14968478 -48.78719307 -30.48131925 -50.22752591 -41.53789837 -41.88844171 -41.77975932 -41.6422607 -57.00226627 -44.10455082 -11.977078457 -32.34787184 -72.48294548 -71.41691464 -69.92968411 -44.96394894 -28.31385917 -49.99450387 -29.68574778 -44.69837521 -41.64536816 -37.58882496 -59.17301843 -48.80863607 -41.85450849 -41.85450849 -40.17238463 -36.24589457 -56.02040832 -43.76729678 -12.6032214989 -31.86621945 -46.18678362 -27.21424728 -51.09059057 -30.09418 -41.97289487 -44.6622715 -46.83663319 -38.40631448 -39.16540601 -56.04654774
25 "WALKING_DOWNSTAIRS" 16.89712064 -1.21898903333 -6.217157864 53.91839687 -4.20076702 12.690165586 6.418101905 -1.1334164362 -0.6574229917 0.1734854568 -5.86467442928 5.688351446 -7.42124183318 -2.40817940607 -3.72405310981 -12.766298488 -12.766298488 -29.02803322 -12.5327888049 -38.55339026 -21.59022119 -11.390101117 -32.25363117 -30.49578814 -24.11057934 -39.83694964 -12.632383988 -36.70914843 -23.79806396 -16.712977676 -27.35524247 -28.17428776 -39.84798831 -14.717902187 -8.1513550245 -26.56239815 -55.93926387 -54.39332864 -53.71911839 -29.1141665 -21.5563683 -41.26669234 -16.751835766 -30.35591905 -25.73926636 -24.94779448 -47.00578346 -34.76995588 -15.048984495 -15.048984495 -28.01266193 -22.16533344 -39.41714518 -12.3556747112 -9.6768577841 -26.06899562 -30.28489378 -21.211750166 -42.62942372 -18.342622249 -27.29718525 -29.39082179 -20.847350646 -29.12903655 -24.575025123 -40.19587973
25 "WALKING_UPSTAIRS" 18.06970174 -1.75411290772 -8.203678619 60.30006057 -14.14668336 7.0350141345 4.8102693321 0.60158412701 -0.75989428774 3.6147925015 -7.1134477768 6.47547800593 -8.221275469 -1.8294444894 -3.5129394115 -19.87519294 -19.87519294 -44.14545483 -20.711255487 -50.51189173 -33.90723952 -24.70980235 -35.29056882 -43.43353017 -41.65521262 -51.56235313 -30.949424925 -40.20769437 -37.38603152 -34.3139915 -42.56168219 -36.86497554 -53.45625389 -29.885417 -14.50064257 -19.27405838 -61.80709927 -60.56428773 -57.37695594 -43.13677851 -40.76353032 -52.8097942 -31.785766661 -28.18876995 -36.67271458 -45.10056865 -54.5804443 -48.50743839 -31.20043224 -31.20043224 -43.84334889 -25.2040175503 -53.61741468 -28.46842615 -12.999247858 -15.424288184 -44.86388568 -41.47559066 -53.98423138 -32.507789046 -22.70857469 -39.07231979 -34.84781906 -45.72319002 -25.129844537 -54.66896579
26 "LAYING" 20.6450857051 -1.458407533 -7.980193062 -47.21953836 61.02914088 46.70377885 6.585419222 0.9455922547 -0.467213874984 -1.2969874204 -6.864542139 11.585162169 -7.628016706 -3.014788675 -5.407653504 -74.23566322 -74.23566322 -75.23776592 -72.3416332 -75.40704648 -73.96793398 -74.75846661 -74.85415739 -75.18102734 -75.02074614 -75.03542717 -75.11736069 -74.71772795 -73.73301269 -73.66445267 -75.17450202 -74.04719365 -75.27274947 -73.67785384 -74.72558274 -74.822001 -71.77990913 -75.07948764 -74.79020988 -75.18800269 -75.02589947 -75.1689118 -75.26494303 -74.42875159 -73.66697007 -75.44255177 -75.16881399 -75.52574798 -73.29099447 -73.29099447 -75.17174816 -73.39143847 -75.23371894 -73.56586375 -74.73209838 -74.84894108 -75.27116813 -75.10613729 -75.1921573 -75.31372909 -74.2893801 -73.85596755 -73.45982401 -75.08051121 -73.42658062 -75.21172893
26 "SITTING" 20.142995353 -0.55642434226 -7.6006998002 61.07053772 17.402233838 24.52223494 5.9626571654 0.53994638799 -0.60858562543 -2.8876961071 -6.5570583259 5.546653879 -7.486815726 -3.1439476042 -3.803492194578 -74.34023954 -74.34023954 -77.29007799 -74.41612978 -77.56838281 -76.64120459 -74.43535403 -75.46649365 -77.37798334 -76.89730514 -77.06321867 -77.23130082 -76.57578188 -75.69304811 -74.28806141 -77.17959154 -76.16418186 -77.53086491 -76.42198106 -73.38231931 -74.1003443 -75.2764682 -74.044362663 -73.67730738 -77.39615483 -76.92478682 -77.22067942 -77.30016064 -75.92869548 -75.38242437 -77.67883594 -77.46490704 -77.37052354 -72.821017106 -72.821017106 -77.21891671 -75.24987774 -77.53459015 -76.34290379 -73.14711604 -73.69294454 -77.47738912 -77.04485792 -77.27406292 -77.32283804 -75.62007874 -75.52480002 -72.897840533 -77.18265928 -75.16475088 -77.54836204
26 "STANDING" 20.80340062 -1.23290146923 -8.1575969348 71.44410598 -10.383341215 6.542655849 5.576478739 0.60481847539 -0.16242835929 -1.8155592009 -5.4122546435 5.747630182 -7.426343786 -3.026688748 -3.9408104173 -71.66986538 -71.66986538 -73.03690581 -71.68187271 -73.15231707 -73.40750955 -70.92177152 -72.01792149 -73.30343668 -72.24376234 -72.85773017 -71.73295587 -72.80755736 -72.10998996 -71.82478853 -72.73288982 -71.95265004 -72.94640691 -73.48713329 -70.2604955 -71.2611417 -73.45822988 -71.5569961 -71.35290683 -73.29687827 -72.21922592 -73.0153152 -72.06009823 -72.69820256 -72.14196069 -72.40695829 -73.24275725 -72.96344524 -71.23960014 -71.23960014 -72.71434272 -71.23636533 -72.83478064 -73.53397822 -70.13939613 -71.04205687 -73.35439899 -72.32426626 -73.06967838 -72.17380178 -72.64882461 -72.32397437 -71.32928815 -72.60356914 -71.25960283 -72.76523571
26 "WALKING" 16.47660218 -0.910131563 -6.426693677 56.67821752 -7.90140892 6.415583271 3.8485920703 1.1606016518 -0.36480041277 -0.1971107039 -4.9648951439 5.0213085622 -5.8652759063 -2.6935758699 -2.9042192176 -13.180551138 -13.180551138 -17.15472347 -23.13342942 -30.23153071 -18.99561343 -8.655427238 -20.03283909 -21.4893791 -17.613386966 -23.5217182 -21.71866144 -33.14783817 -18.79249197 -22.41036782 -17.30814213 -32.56372917 -36.54820113 -20.070946126 -8.0447321071 -19.67570365 -57.82328341 -57.17337854 -57.00766214 -19.37872 -15.449951771 -23.45152745 -29.08025697 -33.96839142 -20.91839451 -24.62887953 -34.63300654 -28.64703709 -24.88905052 -24.88905052 -16.4816945 -31.76142788 -35.60465167 -20.531877611 -10.957824106 -22.68227402 -20.7128915 -16.045177276 -23.39529468 -31.44697696 -34.68843667 -25.14769334 -31.69385406 -15.86795946 -35.95850678 -36.16289025
26 "WALKING_DOWNSTAIRS" 13.96422914 -0.631290483389 -5.32198097 47.33986359 -3.995018645 7.69531601 5.5735393959 -0.3565800821 -0.594557132 -0.5376104118 -5.01911021084 4.11106998015 -4.96232637518 -1.86340548425 -2.552937047 5.7189691871 5.7189691871 -7.44281332 -11.765731141 -20.93899052 1.1400048071 -0.3118500022 -13.982002785 -10.0684049129 -8.2776189078 -18.00573039 -6.295907729 -22.1563105 -11.069441271 3.7550842334 -7.658601456 -16.72549733 -23.61003763 8.697692481 -0.5814955056 -14.2403838 -48.13609959 -46.77129277 -46.65408841 -6.4055820603 -4.320245136801 -18.96679758 -16.565645723 -23.67040252 -16.60251196 -8.5421338308 -27.35992191 -17.94758189 7.350083953 7.350083953 -5.5651978158 -14.8079145843 -23.15703975 11.339192193 -3.9141888912 -17.33242589 -6.5412949196 -3.0768532744 -19.83508454 -19.909993175 -24.87531694 -21.72410935 0.2874718307 -3.3970537986 -19.649532656 -24.47486897
26 "WALKING_UPSTAIRS" 14.9980267 -1.54898588569 -6.706890368 51.81523914 -13.53933109 -0.1096208148 4.156049252 0.11504442669 -0.6439910151 -1.3637295411 -3.6168099243 3.9680243542 -5.365746097 -2.12434253188 -3.275571159 -7.858097466 -7.858097466 -22.2455143 -18.94348762 -35.64549176 -13.355141587 -10.20405723 -27.47265176 -16.749730599 -23.06395828 -35.18576957 -23.52276139 -33.94118968 -18.84871595 -9.2161510855 -16.2233759 -30.5846628 -37.04693645 -9.295382383 -2.7044946652 -22.25283151 -52.91062657 -51.58219868 -51.13002387 -15.998398123 -21.98743106 -37.2897572 -30.26509178 -33.17034108 -16.999843003 -28.37061795 -39.886566 -30.60146199 -8.288890874 -8.288890874 -18.39922396 -28.27178256 -36.40063111 -7.856411111 -2.4171019047 -22.0496241 -18.81414876 -23.10306797 -39.36497916 -32.49467639 -32.90301519 -19.91287007 -15.0824425 -21.65434437 -31.32976 -36.8415462
27 "LAYING" 20.28358444 -1.331020323 -7.96978023 -39.25216076 42.02308256 62.55903614 5.6703872798 0.9360340575 -0.05073064767 -1.44616223298 -7.088012795 8.786638698 -7.484929449 -2.68017759068 -4.756704089 -72.67478226 -72.67478226 -73.13958525 -71.55190199 -73.58227324 -72.56675667 -72.73578044 -73.06438765 -73.01428837 -72.90903852 -73.11445155 -73.04011189 -73.02289196 -72.46094942 -72.62278731 -73.11931879 -72.51190943 -73.52371962 -72.40568133 -72.79646724 -73.01113771 -71.86760584 -73.53392898 -73.19016704 -72.99892055 -72.90180017 -73.23670085 -73.1739537 -72.83727317 -72.39974998 -73.51927534 -73.48391492 -73.50395732 -72.44009304 -72.44009304 -73.15542108 -71.92176423 -73.51783918 -72.34356199 -72.83591251 -73.00709671 -73.07333244 -72.97258465 -73.25268657 -73.21429234 -72.74587157 -72.52713642 -72.54192909 -73.12493961 -71.91366152 -73.52287015
27 "SITTING" 19.17589118 -1.086888595 -7.3865338812 58.76252998 14.906291496 19.349220173 5.453272745 0.32695069554 -0.42789979817 -2.602815756 -5.5814195165 5.8362696851 -6.661450656 -2.774875665 -3.527184894 -68.56371682 -68.56371682 -69.26270248 -67.44958318 -69.58242975 -69.20774759 -68.18404989 -68.22660719 -69.35877252 -68.96670086 -69.09614048 -69.10455333 -68.88987834 -68.3793694 -68.23365267 -69.21412886 -68.56379746 -69.4673185 -69.20060754 -68.0105388 -67.61011146 -68.77120166 -68.77873356 -67.70876462 -69.34606685 -68.95682295 -69.22328011 -69.19446976 -68.74472256 -68.29993171 -69.55482228 -69.45585095 -69.42367513 -67.86686723 -67.86686723 -69.24403777 -67.95474929 -69.44789807 -69.20614375 -67.98862439 -67.42544708 -69.39045895 -69.02581798 -69.24977618 -69.22892329 -68.67263832 -68.43168634 -67.96197078 -69.19721558 -67.93697864 -69.43774434
27 "STANDING" 22.36535373 -1.3274589156 -8.626865442 77.22811936 -15.08038779 -0.4459335008661 5.997598466 0.979466498799 -0.11036023954 -2.1385323124 -5.400569606 5.7347317059 -7.900840629 -3.339774027 -4.1123135188 -77.82026299 -77.82026299 -78.82780961 -77.49623653 -79.16256831 -79.20974498 -76.90849129 -77.93169962 -79.02173995 -78.0694944 -78.80891004 -77.61197031 -78.69854984 -78.46899945 -77.85489459 -78.73213168 -78.04204525 -79.15347862 -79.35612668 -76.41371352 -76.99267559 -79.52097303 -78.37128418 -77.45359629 -79.01026896 -78.066378 -78.98838304 -77.5921606 -78.59991929 -78.50254456 -78.61139596 -79.26384063 -79.1176286 -77.30880916 -77.30880916 -78.73272718 -77.25546672 -79.10558272 -79.43006602 -76.35052851 -76.71398353 -79.0885448 -78.20844656 -79.05666098 -77.61774691 -78.54862058 -78.64840391 -77.40232841 -78.64178221 -77.23201362 -79.08632736
